fname,codec,effort,quality,outname,size,enc_time,perf,dssim
parrots,libavif,5,32,parrots.s5.q32,15600,0.5895407199859619,0.6669870064435298,67.24154248
parrots,webp,5,32,parrots.q74,22800,0.045519351959228516,8.638435809723342,67.58876325
parrots,libavif,6,32,parrots.s6.q32,15959,0.1712968349456787,2.295524024858345,65.87424203
parrots,libavif,7,32,parrots.s7.q32,18098,0.0965585708618164,4.072305508360577,66.58796458
parrots,webp,7,32,parrots.q73,22508,0.046416282653808594,8.471509942594151,66.66176659
parrots,libavif,8,32,parrots.s8.q32,18350,0.0643308162689209,6.112404953113708,66.3834469
parrots,libavif,5,36,parrots.s5.q36,12222,0.558342695236206,0.7042556540184529,60.63740301
parrots,webp,5,36,parrots.q57.5,18426,0.04413414001464844,8.90956524517049,60.76659457
parrots,libavif,6,36,parrots.s6.q36,12490,0.14380240440368652,2.7344188133054574,59.03121011
parrots,libavif,7,36,parrots.s7.q36,14045,0.08241009712219238,4.771454151024294,59.0811113
parrots,webp,7,36,parrots.q55.5,17974,0.043758392333984375,8.98607053473978,59.20541074
parrots,libavif,8,36,parrots.s8.q36,14246,0.05731797218322754,6.860256652887371,58.53328367
parrots,libavif,5,40,parrots.s5.q40,9548,0.46733903884887695,0.841393436697579,51.79638507
parrots,webp,5,40,parrots.q40,14420,0.045169830322265625,8.705279545984293,51.60922306
parrots,libavif,6,40,parrots.s6.q40,9749,0.1522524356842041,2.5826581902150507,49.73462653
parrots,libavif,7,40,parrots.s7.q40,10906,0.08624148368835449,4.559476288939326,49.93200842
parrots,webp,7,40,parrots.q35,13292,0.04164314270019531,9.442515009755875,50.00475817
parrots,libavif,8,40,parrots.s8.q40,11075,0.047124624252319336,8.344172632435304,49.10340273
parrots,libavif,5,44,parrots.s5.q44,7621,0.43510007858276367,0.9037369087149072,41.49014331
parrots,webp,5,44,parrots.q23.5,10780,0.04161334037780762,9.449277477606724,41.2380259
parrots,libavif,6,44,parrots.s6.q44,7689,0.14287424087524414,2.75218260192438,39.01326278
parrots,libavif,7,44,parrots.s7.q44,8609,0.0803987979888916,4.890819388298929,39.82341025
parrots,webp,7,44,parrots.q21.5,10388,0.044934988021850586,8.750775671928308,39.79244547
parrots,libavif,8,44,parrots.s8.q44,8716,0.04964470863342285,7.920602433252491,38.55013722
